s_t,s,s_d
6723.0,970.89335,-1.0
6724.0,970.2134,-1.0
6725.0,969.53375,-1.0
6726.0,968.8544,-1.0
6727.0,968.17535,-1.0
6728.0,967.4966,-1.0
6729.0,966.81815,-1.0
6730.0,966.14,-1.0
6731.0,965.46215,-1.0
6732.0,964.7846,-1.0
6733.0,964.10735,-1.0
6734.0,963.4304,-1.0
6735.0,962.75375,-1.0
6736.0,962.0774,-1.0
6737.0,961.40135,-1.0
6738.0,960.7256,-1.0
6739.0,960.05015,-1.0
6740.0,959.375,-1.0
6741.0,958.70015,-1.0
6742.0,958.0256,-1.0
6743.0,957.35135,-1.0
6744.0,956.6774,-1.0
6745.0,956.00375,-1.0
6746.0,955.3304,-1.0
6747.0,954.65735,-1.0
6748.0,953.9846,-1.0
6749.0,953.31215,-1.0
6750.0,952.64,-1.0
6751.0,951.96815,-1.0
6752.0,951.2966,-1.0
6753.0,950.62535,-1.0
6754.0,949.9544,-1.0
6755.0,949.28375,-1.0
6756.0,948.6134,-1.0
6757.0,947.94335,-1.0
6758.0,947.2736,-1.0
6759.0,946.60415,-1.0
6760.0,945.935,-1.0
6761.0,945.26615,-1.0
6762.0,944.5976,-1.0
6763.0,943.92935,-1.0
6764.0,943.2614,-1.0
6765.0,942.59375,-1.0
6766.0,941.9264,-1.0
6767.0,941.25935,-1.0
6768.0,940.5926,-1.0
6769.0,939.92615,-1.0
6770.0,939.26,-1.0
6771.0,938.59415,-1.0
6772.0,937.9286,-1.0
6773.0,937.26335,-1.0
6774.0,936.5984,-1.0
6775.0,935.93375,-1.0
6776.0,935.2694,-1.0
6777.0,934.60535,-1.0
6778.0,933.9416,-1.0
6779.0,933.27815,-1.0
6780.0,932.615,-1.0
6781.0,931.95215,-1.0
6782.0,931.2896,-1.0
6783.0,930.62735,-1.0
6784.0,929.9654,-1.0
6785.0,929.30375,-1.0
6786.0,928.6424,-1.0
6787.0,927.98135,-1.0
6788.0,927.3206,-1.0
6789.0,926.66015,-1.0
6790.0,926.0,-1.0
6791.0,925.34015,-1.0
6792.0,924.6806,-1.0
6793.0,924.02135,-1.0
6794.0,923.3624,-1.0
6795.0,922.70375,-1.0
6796.0,922.0454,-1.0
6797.0,921.38735,-1.0
6798.0,920.7296,-1.0
6799.0,920.07215,-1.0
6800.0,919.415,-1.0
6801.0,918.75815,-1.0
6802.0,918.1016,-1.0
6803.0,917.44535,-1.0
6804.0,916.7894,-1.0
6805.0,916.13375,-1.0
6806.0,915.4784,-1.0
6807.0,914.82335,-1.0
6808.0,914.1686,-1.0
6809.0,913.51415,-1.0
6810.0,912.86,-1.0
6811.0,912.20615,-1.0
6812.0,911.5526,-1.0
6813.0,910.89935,-1.0
6814.0,910.2464,-1.0
6815.0,909.59375,-1.0
6816.0,908.9414,-1.0
6817.0,908.28935,-1.0
6818.0,907.6376,-1.0
6819.0,906.98615,-1.0
6820.0,906.335,-1.0
6821.0,905.68415,-1.0
6822.0,905.0336,-1.0
6823.0,904.38335,-1.0
6824.0,903.7334,-1.0
6825.0,903.08375,-1.0
6826.0,902.4344,-1.0
6827.0,901.78535,-1.0
6828.0,901.1366,-1.0
6829.0,900.4881499999998,-1.0
6830.0,899.8399999999998,-1.0
6831.0,899.19215,-1.0
6832.0,898.5446,-1.0
6833.0,897.89735,-1.0
6834.0,897.2503999999999,-1.0
6835.0,896.60375,-1.0
6836.0,895.9573999999999,-1.0
6837.0,895.31135,-1.0
6838.0,894.6655999999998,-1.0
6839.0,894.02015,-1.0
6840.0,893.3749999999999,-1.0
6841.0,892.73015,-1.0
6842.0,892.0855999999999,-1.0
6843.0,891.4413499999998,-1.0
6844.0,890.7973999999998,-1.0
6845.0,890.15375,-1.0
6846.0,889.5103999999999,-1.0
6847.0,888.86735,-1.0
6848.0,888.2245999999999,-1.0
6849.0,887.58215,-1.0
6850.0,886.9399999999998,-1.0
6851.0,886.29815,-1.0
6852.0,885.6565999999998,-1.0
6853.0,885.0153499999999,-1.0
6854.0,884.3743999999998,-1.0
6855.0,883.73375,-1.0
6856.0,883.0934,-1.0
6857.0,882.4533499999999,-1.0
6858.0,881.8136,-1.0
6859.0,881.1741499999998,-1.0
6860.0,880.535,-1.0
6861.0,879.8961499999998,-1.0
6862.0,879.2575999999998,-1.0
6863.0,878.6193499999998,-1.0
6864.0,877.9813999999999,-1.0
6865.0,877.3437499999999,-1.0
6866.0,876.7063999999998,-1.0
6867.0,876.06935,-1.0
6868.0,875.4326,-1.0
6869.0,874.7961499999999,-1.0
6870.0,874.16,-1.0
6871.0,873.52415,-1.0
6872.0,872.8886,-1.0
6873.0,872.25335,-1.0
6874.0,871.6184,-1.0
6875.0,870.98375,-1.0
6876.0,870.3494,-1.0
6877.0,869.71535,-1.0
6878.0,869.0816,-1.0
6879.0,868.4481499999998,-1.0
6880.0,867.8149999999998,-1.0
6881.0,867.18215,-1.0
6882.0,866.5495999999998,-1.0
6883.0,865.9173499999998,-1.0
6884.0,865.2854,-1.0
6885.0,864.65375,-1.0
6886.0,864.0224,-1.0
6887.0,863.39135,-1.0
6888.0,862.7606,-1.0
6889.0,862.13015,-1.0
6890.0,861.4999999999999,-1.0
6891.0,860.87015,-1.0
6892.0,860.2406,-1.0
6893.0,859.6113499999999,-1.0
6894.0,858.9824,-1.0
6895.0,858.35375,-1.0
6896.0,857.7253999999998,-1.0
6897.0,857.0973499999999,-1.0
6898.0,856.4695999999999,-1.0
6899.0,855.84215,-1.0
6900.0,855.2149999999998,-1.0
6901.0,854.5881499999998,-1.0
6902.0,853.9616,-1.0
6903.0,853.33535,-1.0
6904.0,852.7094,-1.0
6905.0,852.0837499999999,-1.0
6906.0,851.4584,-1.0
6907.0,850.83335,-1.0
6908.0,850.2085999999998,-1.0
6909.0,849.5841499999998,-1.0
6910.0,848.9599999999998,-1.0
6911.0,848.33615,-1.0
6912.0,847.7126,-1.0
6913.0,847.08935,-1.0
6914.0,846.4663999999998,-1.0
6915.0,845.84375,-1.0
6916.0,845.2213999999999,-1.0
6917.0,844.59935,-1.0
6918.0,843.9775999999998,-1.0
6919.0,843.35615,-1.0
6920.0,842.7349999999999,-1.0
6921.0,842.11415,-1.0
6922.0,841.4935999999999,-1.0
6923.0,840.87335,-1.0
6924.0,840.2533999999998,-1.0
6925.0,839.63375,-1.0
6926.0,839.0143999999998,-1.0
6927.0,838.3953499999999,-1.0
6928.0,837.7765999999998,-1.0
6929.0,837.15815,-1.0
6930.0,836.54,-1.0
6931.0,835.92215,-1.0
6932.0,835.3045999999998,-1.0
6933.0,834.6873499999998,-1.0
6934.0,834.0704,-1.0
6935.0,833.4537499999999,-1.0
6936.0,832.8373999999999,-1.0
6937.0,832.2213499999998,-1.0
6938.0,831.6056,-1.0
6939.0,830.99015,-1.0
6940.0,830.375,-1.0
6941.0,829.76015,-1.0
6942.0,829.1456,-1.0
6943.0,828.53135,-1.0
6944.0,827.9173999999998,-1.0
6945.0,827.3037499999998,-1.0
6946.0,826.6904,-1.0
6947.0,826.0773499999998,-1.0
6948.0,825.4645999999998,-1.0
6949.0,824.8521499999998,-1.0
6950.0,824.2399999999999,-1.0
6951.0,823.6281499999999,-1.0
6952.0,823.0165999999998,-1.0
6953.0,822.40535,-1.0
6954.0,821.7944,-1.0
6955.0,821.1837499999998,-1.0
6956.0,820.5734,-1.0
6957.0,819.96335,-1.0
6958.0,819.3535999999998,-1.0
6959.0,818.74415,-1.0
6960.0,818.135,-1.0
6961.0,817.5261499999998,-1.0
6962.0,816.9176,-1.0
6963.0,816.30935,-1.0
6964.0,815.7013999999998,-1.0
6965.0,815.09375,-1.0
6966.0,814.4863999999999,-1.0
6967.0,813.8793499999998,-1.0
6968.0,813.2725999999999,-1.0
6969.0,812.6661499999999,-1.0
6970.0,812.06,-1.0
6971.0,811.4541499999998,-1.0
6972.0,810.8485999999998,-1.0
6973.0,810.24335,-1.0
6974.0,809.6383999999998,-1.0
6975.0,809.0337499999998,-1.0
6976.0,808.4294,-1.0
6977.0,807.82535,-1.0
6978.0,807.2216,-1.0
6979.0,806.6181499999999,-1.0
6980.0,806.015,-1.0
6981.0,805.41215,-1.0
6982.0,804.8095999999998,-1.0
6983.0,804.2073499999998,-1.0
6984.0,803.6053999999998,-1.0
6985.0,803.00375,-1.0
6986.0,802.4024,-1.0
6987.0,801.80135,-1.0
6988.0,801.2005999999999,-1.0
6989.0,800.60015,-1.0
6990.0,800.0,-1.0
6991.0,799.4001499999998,-1.0
6992.0,798.8005999999998,-1.0
6993.0,798.2013499999998,-1.0
6994.0,797.6024,-1.0
6995.0,797.00375,-1.0
6996.0,796.4054,-1.0
6997.0,795.8073499999998,-1.0
6998.0,795.2095999999998,-1.0
6999.0,794.6121499999998,-1.0
7000.0,794.015,-1.0
7001.0,793.41815,-1.0
7002.0,792.8216,-1.0
7003.0,792.2253499999998,-1.0
7004.0,791.6293999999998,-1.0
7005.0,791.0337499999998,-1.0
7006.0,790.4384,-1.0
7007.0,789.84335,-1.0
7008.0,789.2485999999999,-1.0
7009.0,788.65415,-1.0
7010.0,788.06,-1.0
7011.0,787.46615,-1.0
7012.0,786.8725999999998,-1.0
7013.0,786.2793499999998,-1.0
7014.0,785.6863999999998,-1.0
7015.0,785.09375,-1.0
7016.0,784.5014,-1.0
7017.0,783.9093499999999,-1.0
7018.0,783.3176,-1.0
7019.0,782.72615,-1.0
7020.0,782.135,-1.0
7021.0,781.54415,-1.0
7022.0,780.9535999999998,-1.0
7023.0,780.36335,-1.0
7024.0,779.7733999999998,-1.0
7025.0,779.1837499999998,-1.0
7026.0,778.5944,-1.0
7027.0,778.0053499999998,-1.0
7028.0,777.4165999999999,-1.0
7029.0,776.8281499999998,-1.0
7030.0,776.2399999999999,-1.0
7031.0,775.65215,-1.0
7032.0,775.0645999999998,-1.0
7033.0,774.47735,-1.0
7034.0,773.8904,-1.0
7035.0,773.3037499999998,-1.0
7036.0,772.7174,-1.0
7037.0,772.13135,-1.0
7038.0,771.5455999999998,-1.0
7039.0,770.96015,-1.0
7040.0,770.375,-1.0
7041.0,769.7901499999998,-1.0
7042.0,769.2056,-1.0
7043.0,768.62135,-1.0
7044.0,768.0373999999998,-1.0
7045.0,767.4537499999999,-1.0
7046.0,766.8703999999999,-1.0
7047.0,766.28735,-1.0
7048.0,765.7045999999998,-1.0
7049.0,765.1221499999998,-1.0
7050.0,764.54,-1.0
7051.0,763.9581499999998,-1.0
7052.0,763.3765999999998,-1.0
7053.0,762.79535,-1.0
7054.0,762.2144,-1.0
7055.0,761.63375,-1.0
7056.0,761.0533999999999,-1.0
7057.0,760.47335,-1.0
7058.0,759.8936,-1.0
7059.0,759.3141499999998,-1.0
7060.0,758.7349999999999,-1.0
7061.0,758.1561499999998,-1.0
7062.0,757.5776,-1.0
7063.0,756.9993499999998,-1.0
7064.0,756.4214,-1.0
7065.0,755.84375,-1.0
7066.0,755.2664,-1.0
7067.0,754.68935,-1.0
7068.0,754.1125999999998,-1.0
7069.0,753.5361499999998,-1.0
7070.0,752.9599999999998,-1.0
7071.0,752.38415,-1.0
7072.0,751.8086,-1.0
7073.0,751.23335,-1.0
7074.0,750.6583999999998,-1.0
7075.0,750.0837499999999,-1.0
7076.0,749.5093999999998,-1.0
7077.0,748.93535,-1.0
7078.0,748.3616,-1.0
7079.0,747.78815,-1.0
7080.0,747.2149999999998,-1.0
7081.0,746.6421499999999,-1.0
7082.0,746.0695999999998,-1.0
7083.0,745.49735,-1.0
7084.0,744.9254,-1.0
7085.0,744.35375,-1.0
7086.0,743.7823999999998,-1.0
7087.0,743.2113499999998,-1.0
7088.0,742.6406,-1.0
7089.0,742.0701499999999,-1.0
7090.0,741.5,-1.0
7091.0,740.9301499999998,-1.0
7092.0,740.3606,-1.0
7093.0,739.79135,-1.0
7094.0,739.2224,-1.0
7095.0,738.65375,-1.0
7096.0,738.0853999999998,-1.0
7097.0,737.51735,-1.0
7098.0,736.9495999999998,-1.0
7099.0,736.3821499999998,-1.0
7100.0,735.8149999999998,-1.0
7101.0,735.24815,-1.0
7102.0,734.6816,-1.0
7103.0,734.1153499999998,-1.0
7104.0,733.5494,-1.0
7105.0,732.98375,-1.0
7106.0,732.4183999999998,-1.0
7107.0,731.85335,-1.0
7108.0,731.2886,-1.0
7109.0,730.72415,-1.0
7110.0,730.16,-1.0
7111.0,729.59615,-1.0
7112.0,729.0326,-1.0
7113.0,728.46935,-1.0
7114.0,727.9064,-1.0
7115.0,727.34375,-1.0
7116.0,726.7814,-1.0
7117.0,726.21935,-1.0
7118.0,725.6576,-1.0
7119.0,725.09615,-1.0
7120.0,724.535,-1.0
7121.0,723.97415,-1.0
7122.0,723.4136,-1.0
7123.0,722.85335,-1.0
7124.0,722.2933999999998,-1.0
7125.0,721.73375,-1.0
7126.0,721.1744,-1.0
7127.0,720.6153499999998,-1.0
7128.0,720.0566,-1.0
7129.0,719.49815,-1.0
7130.0,718.9399999999998,-1.0
7131.0,718.3821499999998,-1.0
7132.0,717.8245999999998,-1.0
7133.0,717.26735,-1.0
7134.0,716.7103999999998,-1.0
7135.0,716.15375,-1.0
7136.0,715.5974,-1.0
7137.0,715.04135,-1.0
7138.0,714.4856,-1.0
7139.0,713.9301499999998,-1.0
7140.0,713.375,-1.0
7141.0,712.8201499999999,-1.0
7142.0,712.2656,-1.0
7143.0,711.71135,-1.0
7144.0,711.1573999999998,-1.0
7145.0,710.60375,-1.0
7146.0,710.0504,-1.0
7147.0,709.49735,-1.0
7148.0,708.9446,-1.0
7149.0,708.3921499999999,-1.0
7150.0,707.8399999999998,-1.0
7151.0,707.28815,-1.0
7152.0,706.7366,-1.0
7153.0,706.18535,-1.0
7154.0,705.6343999999998,-1.0
7155.0,705.08375,-1.0
7156.0,704.5334,-1.0
7157.0,703.98335,-1.0
7158.0,703.4336,-1.0
7159.0,702.88415,-1.0
7160.0,702.335,-1.0
7161.0,701.7861499999998,-1.0
7162.0,701.2375999999998,-1.0
7163.0,700.6893499999999,-1.0
7164.0,700.1414,-1.0
7165.0,699.59375,-1.0
7166.0,699.0464,-1.0
7167.0,698.4993499999998,-1.0
7168.0,697.9526,-1.0
7169.0,697.40615,-1.0
7170.0,696.8599999999999,-1.0
7171.0,696.3141499999998,-1.0
7172.0,695.7685999999999,-1.0
7173.0,695.22335,-1.0
7174.0,694.6784,-1.0
7175.0,694.13375,-1.0
7176.0,693.5894,-1.0
7177.0,693.04535,-1.0
7178.0,692.5015999999998,-1.0
7179.0,691.9581499999998,-1.0
7180.0,691.415,-1.0
7181.0,690.8721499999998,-1.0
7182.0,690.3296,-1.0
7183.0,689.78735,-1.0
7184.0,689.2454,-1.0
7185.0,688.7037499999999,-1.0
7186.0,688.1623999999998,-1.0
7187.0,687.6213499999999,-1.0
7188.0,687.0806,-1.0
7189.0,686.54015,-1.0
7190.0,686.0,-1.0
7191.0,685.4601499999999,-1.0
7192.0,684.9205999999998,-1.0
7193.0,684.3813499999999,-1.0
7194.0,683.8424,-1.0
7195.0,683.30375,-1.0
7196.0,682.7654,-1.0
7197.0,682.2273499999999,-1.0
7198.0,681.6895999999998,-1.0
7199.0,681.1521499999999,-1.0
7200.0,680.615,-1.0
7201.0,680.0781499999998,-1.0
7202.0,679.5416,-1.0
7203.0,679.0053499999998,-1.0
7204.0,678.4694,-1.0
7205.0,677.9337499999998,-1.0
7206.0,677.3984,-1.0
7207.0,676.86335,-1.0
7208.0,676.3285999999998,-1.0
7209.0,675.79415,-1.0
7210.0,675.26,-1.0
7211.0,674.72615,-1.0
7212.0,674.1926,-1.0
7213.0,673.6593499999999,-1.0
7214.0,673.1263999999999,-1.0
7215.0,672.59375,-1.0
7216.0,672.0613999999998,-1.0
7217.0,671.52935,-1.0
7218.0,670.9975999999998,-1.0
7219.0,670.46615,-1.0
7220.0,669.935,-1.0
7221.0,669.40415,-1.0
7222.0,668.8735999999999,-1.0
7223.0,668.34335,-1.0
7224.0,667.8134,-1.0
7225.0,667.2837499999998,-1.0
7226.0,666.7544,-1.0
7227.0,666.2253499999998,-1.0
7228.0,665.6966,-1.0
7229.0,665.16815,-1.0
7230.0,664.64,-1.0
7231.0,664.1121499999998,-1.0
7232.0,663.5845999999998,-1.0
7233.0,663.05735,-1.0
7234.0,662.5304,-1.0
7235.0,662.00375,-1.0
7236.0,661.4774,-1.0
7237.0,660.9513499999998,-1.0
7238.0,660.4256,-1.0
7239.0,659.9001499999998,-1.0
7240.0,659.375,-1.0
7241.0,658.85015,-1.0
7242.0,658.3255999999999,-1.0
7243.0,657.80135,-1.0
7244.0,657.2774,-1.0
7245.0,656.75375,-1.0
7246.0,656.2303999999998,-1.0
7247.0,655.7073499999998,-1.0
7248.0,655.1845999999998,-1.0
7249.0,654.6621499999999,-1.0
7250.0,654.14,-1.0
7251.0,653.61815,-1.0
7252.0,653.0966,-1.0
7253.0,652.57535,-1.0
7254.0,652.0544,-1.0
7255.0,651.5337499999998,-1.0
7256.0,651.0133999999998,-1.0
7257.0,650.49335,-1.0
7258.0,649.9736,-1.0
7259.0,649.45415,-1.0
7260.0,648.935,-1.0
7261.0,648.41615,-1.0
7262.0,647.8976,-1.0
7263.0,647.3793499999998,-1.0
7264.0,646.8614,-1.0
7265.0,646.34375,-1.0
7266.0,645.8263999999998,-1.0
7267.0,645.30935,-1.0
7268.0,644.7926,-1.0
7269.0,644.2761499999998,-1.0
7270.0,643.76,-1.0
7271.0,643.24415,-1.0
7272.0,642.7285999999998,-1.0
7273.0,642.21335,-1.0
7274.0,641.6984,-1.0
7275.0,641.1837499999998,-1.0
7276.0,640.6694,-1.0
7277.0,640.15535,-1.0
7278.0,639.6415999999998,-1.0
7279.0,639.12815,-1.0
7280.0,638.615,-1.0
7281.0,638.1021499999998,-1.0
7282.0,637.5896,-1.0
7283.0,637.07735,-1.0
7284.0,636.5654,-1.0
7285.0,636.05375,-1.0
7286.0,635.5424,-1.0
7287.0,635.03135,-1.0
7288.0,634.5206,-1.0
7289.0,634.01015,-1.0
7290.0,633.5,-1.0
7291.0,632.99015,-1.0
7292.0,632.4806,-1.0
7293.0,631.97135,-1.0
7294.0,631.4623999999999,-1.0
7295.0,630.9537499999999,-1.0
7296.0,630.4454,-1.0
7297.0,629.9373499999998,-1.0
7298.0,629.4295999999998,-1.0
7299.0,628.92215,-1.0
7300.0,628.415,-1.0
7301.0,627.90815,-1.0
7302.0,627.4015999999998,-1.0
7303.0,626.89535,-1.0
7304.0,626.3894,-1.0
7305.0,625.88375,-1.0
7306.0,625.3783999999998,-1.0
7307.0,624.87335,-1.0
7308.0,624.3686,-1.0
7309.0,623.8641499999999,-1.0
7310.0,623.3599999999999,-1.0
7311.0,622.85615,-1.0
7312.0,622.3525999999998,-1.0
7313.0,621.84935,-1.0
7314.0,621.3463999999999,-1.0
7315.0,620.84375,-1.0
7316.0,620.3414,-1.0
7317.0,619.83935,-1.0
7318.0,619.3376,-1.0
7319.0,618.83615,-1.0
7320.0,618.335,-1.0
7321.0,617.8341499999998,-1.0
7322.0,617.3335999999998,-1.0
7323.0,616.8333499999999,-1.0
7324.0,616.3334,-1.0
7325.0,615.83375,-1.0
7326.0,615.3344,-1.0
7327.0,614.83535,-1.0
7328.0,614.3366,-1.0
7329.0,613.83815,-1.0
7330.0,613.3399999999998,-1.0
7331.0,612.84215,-1.0
7332.0,612.3445999999999,-1.0
7333.0,611.84735,-1.0
7334.0,611.3504,-1.0
7335.0,610.85375,-1.0
7336.0,610.3574,-1.0
7337.0,609.8613499999999,-1.0
7338.0,609.3656,-1.0
7339.0,608.87015,-1.0
7340.0,608.375,-1.0
7341.0,607.88015,-1.0
7342.0,607.3856,-1.0
7343.0,606.89135,-1.0
7344.0,606.3974,-1.0
7345.0,605.90375,-1.0
7346.0,605.4104,-1.0
7347.0,604.9173499999998,-1.0
7348.0,604.4245999999998,-1.0
7349.0,603.93215,-1.0
7350.0,603.4399999999998,-1.0
7351.0,602.9481499999998,-1.0
7352.0,602.4566,-1.0
7353.0,601.96535,-1.0
7354.0,601.4744,-1.0
7355.0,600.98375,-1.0
7356.0,600.4934,-1.0
7357.0,600.00335,-1.0
7358.0,599.5136,-1.0
7359.0,599.02415,-1.0
7360.0,598.535,-1.0
7361.0,598.0461499999999,-1.0
7362.0,597.5576,-1.0
7363.0,597.06935,-1.0
7364.0,596.5814,-1.0
7365.0,596.09375,-1.0
7366.0,595.6063999999999,-1.0
7367.0,595.1193499999998,-1.0
7368.0,594.6325999999998,-1.0
7369.0,594.14615,-1.0
7370.0,593.66,-1.0
7371.0,593.1741499999998,-1.0
7372.0,592.6886,-1.0
7373.0,592.20335,-1.0
7374.0,591.7184,-1.0
7375.0,591.23375,-1.0
7376.0,590.7493999999998,-1.0
7377.0,590.2653499999999,-1.0
7378.0,589.7816,-1.0
7379.0,589.29815,-1.0
7380.0,588.8149999999998,-1.0
7381.0,588.33215,-1.0
7382.0,587.8496,-1.0
7383.0,587.36735,-1.0
7384.0,586.8853999999999,-1.0
7385.0,586.40375,-1.0
7386.0,585.9223999999998,-1.0
7387.0,585.4413499999998,-1.0
7388.0,584.9605999999999,-1.0
7389.0,584.48015,-1.0
7390.0,584.0,-1.0
7391.0,583.52015,-1.0
7392.0,583.0406,-1.0
7393.0,582.56135,-1.0
7394.0,582.0824,-1.0
7395.0,581.60375,-1.0
7396.0,581.1253999999999,-1.0
7397.0,580.64735,-1.0
7398.0,580.1696,-1.0
7399.0,579.69215,-1.0
7400.0,579.2149999999998,-1.0
7401.0,578.7381499999998,-1.0
7402.0,578.2616,-1.0
7403.0,577.78535,-1.0
7404.0,577.3094,-1.0
7405.0,576.83375,-1.0
7406.0,576.3584,-1.0
7407.0,575.88335,-1.0
7408.0,575.4086,-1.0
7409.0,574.93415,-1.0
7410.0,574.46,-1.0
7411.0,573.98615,-1.0
7412.0,573.5126,-1.0
7413.0,573.03935,-1.0
7414.0,572.5663999999998,-1.0
7415.0,572.09375,-1.0
7416.0,571.6214,-1.0
7417.0,571.1493499999998,-1.0
7418.0,570.6776,-1.0
7419.0,570.20615,-1.0
7420.0,569.7349999999999,-1.0
7421.0,569.26415,-1.0
7422.0,568.7936,-1.0
7423.0,568.3233499999999,-1.0
7424.0,567.8534,-1.0
7425.0,567.38375,-1.0
7426.0,566.9143999999999,-1.0
7427.0,566.44535,-1.0
7428.0,565.9766,-1.0
7429.0,565.5081499999999,-1.0
7430.0,565.04,-1.0
7431.0,564.57215,-1.0
7432.0,564.1045999999999,-1.0
7433.0,563.63735,-1.0
7434.0,563.1704,-1.0
7435.0,562.7037499999999,-1.0
7436.0,562.2374,-1.0
7437.0,561.77135,-1.0
7438.0,561.3055999999998,-1.0
7439.0,560.84015,-1.0
7440.0,560.375,-1.0
7441.0,559.9101499999998,-1.0
7442.0,559.4456,-1.0
7443.0,558.98135,-1.0
7444.0,558.5174,-1.0
7445.0,558.05375,-1.0
7446.0,557.5904,-1.0
7447.0,557.12735,-1.0
7448.0,556.6646,-1.0
7449.0,556.20215,-1.0
7450.0,555.74,-1.0
7451.0,555.27815,-1.0
7452.0,554.8166,-1.0
7453.0,554.35535,-1.0
7454.0,553.8943999999998,-1.0
7455.0,553.4337499999998,-1.0
7456.0,552.9734,-1.0
7457.0,552.51335,-1.0
7458.0,552.0536,-1.0
7459.0,551.5941499999999,-1.0
7460.0,551.135,-1.0
7461.0,550.67615,-1.0
7462.0,550.2176,-1.0
7463.0,549.75935,-1.0
7464.0,549.3014,-1.0
7465.0,548.84375,-1.0
7466.0,548.3864,-1.0
7467.0,547.9293499999999,-1.0
7468.0,547.4725999999998,-1.0
7469.0,547.0161499999998,-1.0
7470.0,546.56,-1.0
7471.0,546.1041499999999,-1.0
7472.0,545.6486,-1.0
7473.0,545.19335,-1.0
7474.0,544.7384,-1.0
7475.0,544.28375,-1.0
7476.0,543.8294,-1.0
7477.0,543.37535,-1.0
7478.0,542.9215999999999,-1.0
7479.0,542.4681499999998,-1.0
7480.0,542.015,-1.0
7481.0,541.56215,-1.0
7482.0,541.1096,-1.0
7483.0,540.65735,-1.0
7484.0,540.2054,-1.0
7485.0,539.75375,-1.0
7486.0,539.3024,-1.0
7487.0,538.8513499999998,-1.0
7488.0,538.4005999999998,-1.0
7489.0,537.9501499999999,-1.0
7490.0,537.5,-1.0
7491.0,537.05015,-1.0
7492.0,536.6006,-1.0
7493.0,536.15135,-1.0
7494.0,535.7023999999999,-1.0
7495.0,535.25375,-1.0
7496.0,534.8054,-1.0
7497.0,534.35735,-1.0
7498.0,533.9096,-1.0
7499.0,533.46215,-1.0
7500.0,533.015,-1.0
7501.0,532.56815,-1.0
7502.0,532.1216,-1.0
7503.0,531.67535,-1.0
7504.0,531.2293999999998,-1.0
7505.0,530.78375,-1.0
7506.0,530.3384,-1.0
7507.0,529.89335,-1.0
7508.0,529.4485999999998,-1.0
7509.0,529.00415,-1.0
7510.0,528.56,-1.0
7511.0,528.11615,-1.0
7512.0,527.6726,-1.0
7513.0,527.22935,-1.0
7514.0,526.7864,-1.0
7515.0,526.34375,-1.0
7516.0,525.9014,-1.0
7517.0,525.45935,-1.0
7518.0,525.0175999999999,-1.0
7519.0,524.57615,-1.0
7520.0,524.135,-1.0
7521.0,523.69415,-1.0
7522.0,523.2536,-1.0
7523.0,522.8133499999999,-1.0
7524.0,522.3734,-1.0
7525.0,521.9337499999998,-1.0
7526.0,521.4944,-1.0
7527.0,521.05535,-1.0
7528.0,520.6166,-1.0
7529.0,520.17815,-1.0
7530.0,519.74,-1.0
7531.0,519.30215,-1.0
7532.0,518.8646,-1.0
7533.0,518.4273499999998,-1.0
7534.0,517.9903999999998,-1.0
7535.0,517.55375,-1.0
7536.0,517.1174,-1.0
7537.0,516.68135,-1.0
7538.0,516.2456,-1.0
7539.0,515.81015,-1.0
7540.0,515.375,-1.0
7541.0,514.9401499999999,-1.0
7542.0,514.5056,-1.0
7543.0,514.0713499999998,-1.0
7544.0,513.6374,-1.0
7545.0,513.2037499999999,-1.0
7546.0,512.7704,-1.0
7547.0,512.33735,-1.0
7548.0,511.9046,-1.0
7549.0,511.47215,-1.0
7550.0,511.04,-1.0
7551.0,510.60815,-1.0
7552.0,510.1766,-1.0
7553.0,509.74535,-1.0
7554.0,509.3144,-1.0
7555.0,508.88375,-1.0
7556.0,508.4534,-1.0
7557.0,508.02335,-1.0
7558.0,507.5936,-1.0
7559.0,507.16415,-1.0
7560.0,506.735,-1.0
7561.0,506.30615,-1.0
7562.0,505.8776,-1.0
7563.0,505.44935,-1.0
7564.0,505.0214,-1.0
7565.0,504.59375,-1.0
7566.0,504.1664,-1.0
7567.0,503.73935,-1.0
7568.0,503.3126,-1.0
7569.0,502.88615,-1.0
7570.0,502.46,-1.0
7571.0,502.03415,-1.0
7572.0,501.6086,-1.0
7573.0,501.18335,-1.0
7574.0,500.7584,-1.0
7575.0,500.33375,-1.0
7576.0,499.9094,-1.0
7577.0,499.48535,-1.0
7578.0,499.0616,-1.0
7579.0,498.63815,-1.0
7580.0,498.215,-1.0
7581.0,497.79215,-1.0
7582.0,497.3696,-1.0
7583.0,496.94735,-1.0
7584.0,496.5254,-1.0
7585.0,496.10375,-1.0
7586.0,495.6824,-1.0
7587.0,495.26135,-1.0
7588.0,494.8406,-1.0
7589.0,494.42015,-1.0
7590.0,494.0,-1.0
7591.0,493.58015,-1.0
7592.0,493.1606,-1.0
7593.0,492.74135,-1.0
7594.0,492.3224,-1.0
7595.0,491.90375,-1.0
7596.0,491.4854,-1.0
7597.0,491.06735,-1.0
7598.0,490.6496,-1.0
7599.0,490.23215,-1.0
7600.0,489.815,-1.0
7601.0,489.39815,-1.0
7602.0,488.9816,-1.0
7603.0,488.56535,-1.0
7604.0,488.1494,-1.0
7605.0,487.73375,-1.0
7606.0,487.3184,-1.0
